M,L,MON,LDC_SST_NCEP_CFSv2
9,3.5,0000 1 Mar 2009,28.87556
10,3.5,0000 1 Mar 2009,29.36786
11,3.5,0000 1 Mar 2009,28.46841
12,3.5,0000 1 Mar 2009,28.60879
13,3.5,0000 1 Mar 2009,29.28673
14,3.5,0000 1 Mar 2009,28.4268
15,3.5,0000 1 Mar 2009,28.83339
16,3.5,0000 1 Mar 2009,28.55876
17,3.5,0000 1 Mar 2009,28.6249
18,3.5,0000 1 Mar 2009,28.89879
19,3.5,0000 1 Mar 2009,28.5894
20,3.5,0000 1 Mar 2009,28.94537
21,3.5,0000 1 Mar 2009,28.55734
22,3.5,0000 1 Mar 2009,28.2383
23,3.5,0000 1 Mar 2009,28.89799
24,3.5,0000 1 Mar 2009,28.52204
1,4.5,0000 1 Mar 2009,28.90539
2,4.5,0000 1 Mar 2009,28.61361
3,4.5,0000 1 Mar 2009,27.99539
4,4.5,0000 1 Mar 2009,28.85368
5,4.5,0000 1 Mar 2009,28.74835
6,4.5,0000 1 Mar 2009,28.56402
7,4.5,0000 1 Mar 2009,28.79366
8,4.5,0000 1 Mar 2009,28.1464
9,4.5,0000 1 Mar 2009,28.6143
10,4.5,0000 1 Mar 2009,29.29684
11,4.5,0000 1 Mar 2009,28.11283
12,4.5,0000 1 Mar 2009,28.27693
13,4.5,0000 1 Mar 2009,29.21156
14,4.5,0000 1 Mar 2009,28.002
15,4.5,0000 1 Mar 2009,28.57059
16,4.5,0000 1 Mar 2009,28.24289
17,4.5,0000 1 Mar 2009,28.44333
18,4.5,0000 1 Mar 2009,28.63812
19,4.5,0000 1 Mar 2009,28.25282
20,4.5,0000 1 Mar 2009,28.86987
21,4.5,0000 1 Mar 2009,28.14456
22,4.5,0000 1 Mar 2009,27.95457
23,4.5,0000 1 Mar 2009,28.94724
24,4.5,0000 1 Mar 2009,28.25485
1,5.5,0000 1 Mar 2009,28.70926
2,5.5,0000 1 Mar 2009,28.50934
3,5.5,0000 1 Mar 2009,27.65202
4,5.5,0000 1 Mar 2009,28.67209
5,5.5,0000 1 Mar 2009,28.45826
6,5.5,0000 1 Mar 2009,28.01378
7,5.5,0000 1 Mar 2009,28.7167
8,5.5,0000 1 Mar 2009,27.78989
9,5.5,0000 1 Mar 2009,28.12678
10,5.5,0000 1 Mar 2009,29.16503
11,5.5,0000 1 Mar 2009,27.68923
12,5.5,0000 1 Mar 2009,27.82511
13,5.5,0000 1 Mar 2009,28.95645
14,5.5,0000 1 Mar 2009,27.48561
15,5.5,0000 1 Mar 2009,28.27004
16,5.5,0000 1 Mar 2009,27.89701
17,5.5,0000 1 Mar 2009,28.13963
18,5.5,0000 1 Mar 2009,28.16772
19,5.5,0000 1 Mar 2009,28.06626
20,5.5,0000 1 Mar 2009,28.64979
21,5.5,0000 1 Mar 2009,27.72576
22,5.5,0000 1 Mar 2009,27.81708
23,5.5,0000 1 Mar 2009,28.72503
24,5.5,0000 1 Mar 2009,27.92321
1,6.5,0000 1 Mar 2009,28.6146
2,6.5,0000 1 Mar 2009,28.53851
3,6.5,0000 1 Mar 2009,27.5089
4,6.5,0000 1 Mar 2009,28.68104
5,6.5,0000 1 Mar 2009,28.30782
6,6.5,0000 1 Mar 2009,27.68573
7,6.5,0000 1 Mar 2009,28.80517
8,6.5,0000 1 Mar 2009,27.63637
9,6.5,0000 1 Mar 2009,27.94612
10,6.5,0000 1 Mar 2009,29.11323
11,6.5,0000 1 Mar 2009,27.40596
12,6.5,0000 1 Mar 2009,27.60697
13,6.5,0000 1 Mar 2009,28.74937
14,6.5,0000 1 Mar 2009,27.25366
15,6.5,0000 1 Mar 2009,28.30941
16,6.5,0000 1 Mar 2009,27.73553
17,6.5,0000 1 Mar 2009,28.09188
18,6.5,0000 1 Mar 2009,27.97457
19,6.5,0000 1 Mar 2009,28.28561
20,6.5,0000 1 Mar 2009,28.53228
21,6.5,0000 1 Mar 2009,27.50255
22,6.5,0000 1 Mar 2009,27.73303
23,6.5,0000 1 Mar 2009,28.68284
24,6.5,0000 1 Mar 2009,27.82789
1,7.5,0000 1 Mar 2009,28.74965
2,7.5,0000 1 Mar 2009,28.88851
3,7.5,0000 1 Mar 2009,27.74405
4,7.5,0000 1 Mar 2009,28.91063
5,7.5,0000 1 Mar 2009,28.50824
6,7.5,0000 1 Mar 2009,27.8986
7,7.5,0000 1 Mar 2009,28.94313
8,7.5,0000 1 Mar 2009,27.82136
9,7.5,0000 1 Mar 2009,28.13332
10,7.5,0000 1 Mar 2009,29.12351
11,7.5,0000 1 Mar 2009,27.56999
12,7.5,0000 1 Mar 2009,27.7395
13,7.5,0000 1 Mar 2009,28.68763
14,7.5,0000 1 Mar 2009,27.31399
15,7.5,0000 1 Mar 2009,28.55786
16,7.5,0000 1 Mar 2009,27.9242
17,7.5,0000 1 Mar 2009,28.33889
18,7.5,0000 1 Mar 2009,28.18232
19,7.5,0000 1 Mar 2009,28.62792
20,7.5,0000 1 Mar 2009,28.75452
21,7.5,0000 1 Mar 2009,27.78008
22,7.5,0000 1 Mar 2009,28.16351
23,7.5,0000 1 Mar 2009,28.92736
24,7.5,0000 1 Mar 2009,27.95664
1,8.5,0000 1 Mar 2009,28.98375
2,8.5,0000 1 Mar 2009,29.05137
3,8.5,0000 1 Mar 2009,28.07883
4,8.5,0000 1 Mar 2009,29.11856
5,8.5,0000 1 Mar 2009,28.75912
6,8.5,0000 1 Mar 2009,28.21535
7,8.5,0000 1 Mar 2009,29.11901
8,8.5,0000 1 Mar 2009,28.29996
9,8.5,0000 1 Mar 2009,28.66883
10,8.5,0000 1 Mar 2009,29.18086
11,8.5,0000 1 Mar 2009,27.93824
12,8.5,0000 1 Mar 2009,28.05093
13,8.5,0000 1 Mar 2009,28.74161
14,8.5,0000 1 Mar 2009,27.64515
15,8.5,0000 1 Mar 2009,28.93148
16,8.5,0000 1 Mar 2009,28.33992
17,8.5,0000 1 Mar 2009,28.77443
18,8.5,0000 1 Mar 2009,28.72432
19,8.5,0000 1 Mar 2009,28.98828
20,8.5,0000 1 Mar 2009,29.06151
21,8.5,0000 1 Mar 2009,28.25764
22,8.5,0000 1 Mar 2009,28.5159
23,8.5,0000 1 Mar 2009,29.07424
24,8.5,0000 1 Mar 2009,28.22224
1,1.5,0000 1 Apr 2009,28.13495
2,1.5,0000 1 Apr 2009,28.46409
3,1.5,0000 1 Apr 2009,28.18905
4,1.5,0000 1 Apr 2009,28.20566
5,1.5,0000 1 Apr 2009,28.48928
6,1.5,0000 1 Apr 2009,28.47941
7,1.5,0000 1 Apr 2009,28.48791
8,1.5,0000 1 Apr 2009,28.44168
9,1.5,0000 1 Apr 2009,28.66379
10,1.5,0000 1 Apr 2009,28.59182
11,1.5,0000 1 Apr 2009,28.43688
12,1.5,0000 1 Apr 2009,28.55778
13,1.5,0000 1 Apr 2009,28.48161
14,1.5,0000 1 Apr 2009,28.1269
15,1.5,0000 1 Apr 2009,28.19991
16,1.5,0000 1 Apr 2009,28.14025
17,1.5,0000 1 Apr 2009,28.1113
18,1.5,0000 1 Apr 2009,28.49767
19,1.5,0000 1 Apr 2009,28.3312
20,1.5,0000 1 Apr 2009,28.24725
21,1.5,0000 1 Apr 2009,28.38831
22,1.5,0000 1 Apr 2009,28.21367
23,1.5,0000 1 Apr 2009,28.36917
24,1.5,0000 1 Apr 2009,28.21804
1,2.5,0000 1 Apr 2009,28.32644
2,2.5,0000 1 Apr 2009,28.7395
3,2.5,0000 1 Apr 2009,28.41159
4,2.5,0000 1 Apr 2009,28.45462
5,2.5,0000 1 Apr 2009,28.99209
6,2.5,0000 1 Apr 2009,28.71146
7,2.5,0000 1 Apr 2009,28.72651
8,2.5,0000 1 Apr 2009,28.79864
9,2.5,0000 1 Apr 2009,28.99989
10,2.5,0000 1 Apr 2009,28.98313
11,2.5,0000 1 Apr 2009,28.61839
12,2.5,0000 1 Apr 2009,28.81187
13,2.5,0000 1 Apr 2009,28.79305
14,2.5,0000 1 Apr 2009,28.32797
15,2.5,0000 1 Apr 2009,28.33096
16,2.5,0000 1 Apr 2009,28.21447
17,2.5,0000 1 Apr 2009,28.38648
18,2.5,0000 1 Apr 2009,28.83318
19,2.5,0000 1 Apr 2009,28.50829
20,2.5,0000 1 Apr 2009,28.29708
21,2.5,0000 1 Apr 2009,28.45603
22,2.5,0000 1 Apr 2009,28.34556
23,2.5,0000 1 Apr 2009,28.69996
24,2.5,0000 1 Apr 2009,28.40141
1,3.5,0000 1 Apr 2009,28.03889
2,3.5,0000 1 Apr 2009,28.54103
3,3.5,0000 1 Apr 2009,28.22351
4,3.5,0000 1 Apr 2009,28.24699
5,3.5,0000 1 Apr 2009,29.07858
6,3.5,0000 1 Apr 2009,28.359
7,3.5,0000 1 Apr 2009,28.47983
8,3.5,0000 1 Apr 2009,28.5806
9,3.5,0000 1 Apr 2009,28.78512
10,3.5,0000 1 Apr 2009,28.8534
11,3.5,0000 1 Apr 2009,28.43222
12,3.5,0000 1 Apr 2009,28.61768
13,3.5,0000 1 Apr 2009,28.55974
14,3.5,0000 1 Apr 2009,28.05269
15,3.5,0000 1 Apr 2009,28.1897
16,3.5,0000 1 Apr 2009,27.86912
17,3.5,0000 1 Apr 2009,28.23142
18,3.5,0000 1 Apr 2009,28.79783
19,3.5,0000 1 Apr 2009,28.13477
20,3.5,0000 1 Apr 2009,27.92525
21,3.5,0000 1 Apr 2009,27.95605
22,3.5,0000 1 Apr 2009,28.06974
23,3.5,0000 1 Apr 2009,28.6385
24,3.5,0000 1 Apr 2009,28.27429
1,4.5,0000 1 Apr 2009,27.62638
2,4.5,0000 1 Apr 2009,28.11977
3,4.5,0000 1 Apr 2009,27.91278
4,4.5,0000 1 Apr 2009,27.87762
5,4.5,0000 1 Apr 2009,28.91843
6,4.5,0000 1 Apr 2009,28.02555
7,4.5,0000 1 Apr 2009,28.21009
8,4.5,0000 1 Apr 2009,28.21463
9,4.5,0000 1 Apr 2009,28.34337
10,4.5,0000 1 Apr 2009,28.48354
11,4.5,0000 1 Apr 2009,28.10653
12,4.5,0000 1 Apr 2009,28.32466
13,4.5,0000 1 Apr 2009,28.24788
14,4.5,0000 1 Apr 2009,27.75474
15,4.5,0000 1 Apr 2009,28.00049
16,4.5,0000 1 Apr 2009,27.44346
17,4.5,0000 1 Apr 2009,28.02926
18,4.5,0000 1 Apr 2009,28.64
19,4.5,0000 1 Apr 2009,27.68657
20,4.5,0000 1 Apr 2009,27.44894
21,4.5,0000 1 Apr 2009,27.5047
22,4.5,0000 1 Apr 2009,27.79669
23,4.5,0000 1 Apr 2009,28.48671
24,4.5,0000 1 Apr 2009,27.98741
1,5.5,0000 1 Apr 2009,27.29546
2,5.5,0000 1 Apr 2009,27.94344
3,5.5,0000 1 Apr 2009,27.85883
4,5.5,0000 1 Apr 2009,27.63566
5,5.5,0000 1 Apr 2009,28.81134
6,5.5,0000 1 Apr 2009,27.99829
7,5.5,0000 1 Apr 2009,28.24051
8,5.5,0000 1 Apr 2009,27.89496
9,5.5,0000 1 Apr 2009,28.13721
10,5.5,0000 1 Apr 2009,28.2945
11,5.5,0000 1 Apr 2009,28.07572
12,5.5,0000 1 Apr 2009,28.10126
13,5.5,0000 1 Apr 2009,28.1979
14,5.5,0000 1 Apr 2009,27.73172
15,5.5,0000 1 Apr 2009,28.0389
16,5.5,0000 1 Apr 2009,27.38699
17,5.5,0000 1 Apr 2009,27.82191
18,5.5,0000 1 Apr 2009,28.81787
19,5.5,0000 1 Apr 2009,27.60499
20,5.5,0000 1 Apr 2009,27.20575
21,5.5,0000 1 Apr 2009,27.43431
22,5.5,0000 1 Apr 2009,27.75801
23,5.5,0000 1 Apr 2009,28.42583
24,5.5,0000 1 Apr 2009,27.87281
1,6.5,0000 1 Apr 2009,27.44131
2,6.5,0000 1 Apr 2009,28.19467
3,6.5,0000 1 Apr 2009,28.27812
4,6.5,0000 1 Apr 2009,27.72668
5,6.5,0000 1 Apr 2009,28.8944
6,6.5,0000 1 Apr 2009,28.26212
7,6.5,0000 1 Apr 2009,28.51877
8,6.5,0000 1 Apr 2009,28.17838
9,6.5,0000 1 Apr 2009,28.327
10,6.5,0000 1 Apr 2009,28.4261
11,6.5,0000 1 Apr 2009,28.41855
12,6.5,0000 1 Apr 2009,28.21684
13,6.5,0000 1 Apr 2009,28.48993
14,6.5,0000 1 Apr 2009,28.12972
15,6.5,0000 1 Apr 2009,28.27324
16,6.5,0000 1 Apr 2009,27.52531
17,6.5,0000 1 Apr 2009,28.01374
18,6.5,0000 1 Apr 2009,28.98204
19,6.5,0000 1 Apr 2009,27.92399
20,6.5,0000 1 Apr 2009,27.31077
21,6.5,0000 1 Apr 2009,27.7459
22,6.5,0000 1 Apr 2009,28.16032
23,6.5,0000 1 Apr 2009,28.66751
24,6.5,0000 1 Apr 2009,28.09722
1,7.5,0000 1 Apr 2009,27.98528
2,7.5,0000 1 Apr 2009,28.61218
3,7.5,0000 1 Apr 2009,28.81482
4,7.5,0000 1 Apr 2009,27.93107
5,7.5,0000 1 Apr 2009,29.18456
6,7.5,0000 1 Apr 2009,28.7952
7,7.5,0000 1 Apr 2009,28.9038
8,7.5,0000 1 Apr 2009,28.55878
9,7.5,0000 1 Apr 2009,28.78129
10,7.5,0000 1 Apr 2009,28.84979
11,7.5,0000 1 Apr 2009,28.78724
12,7.5,0000 1 Apr 2009,28.58196
13,7.5,0000 1 Apr 2009,28.94771
14,7.5,0000 1 Apr 2009,28.58895
15,7.5,0000 1 Apr 2009,28.57255
16,7.5,0000 1 Apr 2009,28.04618
17,7.5,0000 1 Apr 2009,28.41687
18,7.5,0000 1 Apr 2009,29.27907
19,7.5,0000 1 Apr 2009,28.38594
20,7.5,0000 1 Apr 2009,27.66083
21,7.5,0000 1 Apr 2009,28.25421
22,7.5,0000 1 Apr 2009,28.65162
23,7.5,0000 1 Apr 2009,28.96161
24,7.5,0000 1 Apr 2009,28.4523
1,8.5,0000 1 Apr 2009,28.48349
2,8.5,0000 1 Apr 2009,28.84318
3,8.5,0000 1 Apr 2009,28.95877
4,8.5,0000 1 Apr 2009,28.10402
5,8.5,0000 1 Apr 2009,29.19786
6,8.5,0000 1 Apr 2009,29.0692
7,8.5,0000 1 Apr 2009,29.10828
8,8.5,0000 1 Apr 2009,28.96155
9,8.5,0000 1 Apr 2009,29.21733
10,8.5,0000 1 Apr 2009,29.14151
11,8.5,0000 1 Apr 2009,29.10695
12,8.5,0000 1 Apr 2009,29.0867
13,8.5,0000 1 Apr 2009,29.1163
14,8.5,0000 1 Apr 2009,28.77696
15,8.5,0000 1 Apr 2009,28.86638
16,8.5,0000 1 Apr 2009,28.42169
17,8.5,0000 1 Apr 2009,28.72769
18,8.5,0000 1 Apr 2009,29.21526
19,8.5,0000 1 Apr 2009,28.68801
20,8.5,0000 1 Apr 2009,28.16441
21,8.5,0000 1 Apr 2009,28.61126
22,8.5,0000 1 Apr 2009,28.91144
23,8.5,0000 1 Apr 2009,29.16805
24,8.5,0000 1 Apr 2009,28.72805
1,1.5,0000 1 May 2009,28.59375
2,1.5,0000 1 May 2009,28.62719
3,1.5,0000 1 May 2009,28.75451
4,1.5,0000 1 May 2009,28.61015
5,1.5,0000 1 May 2009,28.53921
6,1.5,0000 1 May 2009,28.4533
7,1.5,0000 1 May 2009,28.54226
8,1.5,0000 1 May 2009,28.55094
9,1.5,0000 1 May 2009,27.88017
10,1.5,0000 1 May 2009,28.2292
11,1.5,0000 1 May 2009,28.138
12,1.5,0000 1 May 2009,27.9286
13,1.5,0000 1 May 2009,27.99999
14,1.5,0000 1 May 2009,28.20465
15,1.5,0000 1 May 2009,28.11108
16,1.5,0000 1 May 2009,27.9731
17,1.5,0000 1 May 2009,27.80455
18,1.5,0000 1 May 2009,27.81133
19,1.5,0000 1 May 2009,27.88976
20,1.5,0000 1 May 2009,27.89514
21,1.5,0000 1 May 2009,27.93284
22,1.5,0000 1 May 2009,27.94293
23,1.5,0000 1 May 2009,27.90652
24,1.5,0000 1 May 2009,27.97323
1,2.5,0000 1 May 2009,28.38603
2,2.5,0000 1 May 2009,28.51731
3,2.5,0000 1 May 2009,28.39293
4,2.5,0000 1 May 2009,28.45119
5,2.5,0000 1 May 2009,28.32377
6,2.5,0000 1 May 2009,28.19887
7,2.5,0000 1 May 2009,28.06972
8,2.5,0000 1 May 2009,28.31416
9,2.5,0000 1 May 2009,27.41255
10,2.5,0000 1 May 2009,27.87706
11,2.5,0000 1 May 2009,27.73701
12,2.5,0000 1 May 2009,27.35066
13,2.5,0000 1 May 2009,27.65391
14,2.5,0000 1 May 2009,27.96331
15,2.5,0000 1 May 2009,27.72554
16,2.5,0000 1 May 2009,27.40429
17,2.5,0000 1 May 2009,27.37422
18,2.5,0000 1 May 2009,27.40199
19,2.5,0000 1 May 2009,27.38774
20,2.5,0000 1 May 2009,27.43766
21,2.5,0000 1 May 2009,27.51505
22,2.5,0000 1 May 2009,27.51675
23,2.5,0000 1 May 2009,27.56286
24,2.5,0000 1 May 2009,27.32354
1,3.5,0000 1 May 2009,28.14577
2,3.5,0000 1 May 2009,28.42041
3,3.5,0000 1 May 2009,27.91744
4,3.5,0000 1 May 2009,28.38071
5,3.5,0000 1 May 2009,28.12258
6,3.5,0000 1 May 2009,27.93485
7,3.5,0000 1 May 2009,27.52975
8,3.5,0000 1 May 2009,28.08577
9,3.5,0000 1 May 2009,26.98738
10,3.5,0000 1 May 2009,27.52963
11,3.5,0000 1 May 2009,27.37625
12,3.5,0000 1 May 2009,26.86878
13,3.5,0000 1 May 2009,27.36696
14,3.5,0000 1 May 2009,27.67839
15,3.5,0000 1 May 2009,27.40808
16,3.5,0000 1 May 2009,26.92596
17,3.5,0000 1 May 2009,27.04068
18,3.5,0000 1 May 2009,26.99784
19,3.5,0000 1 May 2009,26.95643
20,3.5,0000 1 May 2009,27.04807
21,3.5,0000 1 May 2009,27.18203
22,3.5,0000 1 May 2009,27.14091
23,3.5,0000 1 May 2009,27.07729
24,3.5,0000 1 May 2009,26.5834
1,4.5,0000 1 May 2009,28.25387
2,4.5,0000 1 May 2009,28.58016
3,4.5,0000 1 May 2009,27.80427
4,4.5,0000 1 May 2009,28.52676
5,4.5,0000 1 May 2009,28.23011
6,4.5,0000 1 May 2009,27.92287
7,4.5,0000 1 May 2009,27.3531
8,4.5,0000 1 May 2009,28.26198
9,4.5,0000 1 May 2009,27.00976
10,4.5,0000 1 May 2009,27.48911
11,4.5,0000 1 May 2009,27.26093
12,4.5,0000 1 May 2009,26.73214
13,4.5,0000 1 May 2009,27.28277
14,4.5,0000 1 May 2009,27.60404
15,4.5,0000 1 May 2009,27.42949
16,4.5,0000 1 May 2009,26.80098
17,4.5,0000 1 May 2009,27.10461
18,4.5,0000 1 May 2009,26.99527
19,4.5,0000 1 May 2009,26.82668
20,4.5,0000 1 May 2009,27.11885
21,4.5,0000 1 May 2009,27.22937
22,4.5,0000 1 May 2009,26.95563
23,4.5,0000 1 May 2009,26.95174
24,4.5,0000 1 May 2009,26.23465
1,5.5,0000 1 May 2009,28.612
2,5.5,0000 1 May 2009,28.89211
3,5.5,0000 1 May 2009,28.20217
4,5.5,0000 1 May 2009,28.95318
5,5.5,0000 1 May 2009,28.54551
6,5.5,0000 1 May 2009,28.25122
7,5.5,0000 1 May 2009,27.59354
8,5.5,0000 1 May 2009,28.62529
9,5.5,0000 1 May 2009,27.28586
10,5.5,0000 1 May 2009,27.83307
11,5.5,0000 1 May 2009,27.60915
12,5.5,0000 1 May 2009,26.93335
13,5.5,0000 1 May 2009,27.39947
14,5.5,0000 1 May 2009,27.75837
15,5.5,0000 1 May 2009,27.81034
16,5.5,0000 1 May 2009,27.16341
17,5.5,0000 1 May 2009,27.52882
18,5.5,0000 1 May 2009,27.26044
19,5.5,0000 1 May 2009,27.13452
20,5.5,0000 1 May 2009,27.5353
21,5.5,0000 1 May 2009,27.59627
22,5.5,0000 1 May 2009,27.09995
23,5.5,0000 1 May 2009,27.02699
24,5.5,0000 1 May 2009,26.48215
1,6.5,0000 1 May 2009,29.10378
2,6.5,0000 1 May 2009,29.2434
3,6.5,0000 1 May 2009,28.7265
4,6.5,0000 1 May 2009,29.2271
5,6.5,0000 1 May 2009,28.89395
6,6.5,0000 1 May 2009,28.64807
7,6.5,0000 1 May 2009,28.10661
8,6.5,0000 1 May 2009,28.88657
9,6.5,0000 1 May 2009,27.85256
10,6.5,0000 1 May 2009,28.37166
11,6.5,0000 1 May 2009,28.25491
12,6.5,0000 1 May 2009,27.21795
13,6.5,0000 1 May 2009,27.6833
14,6.5,0000 1 May 2009,28.03508
15,6.5,0000 1 May 2009,28.23919
16,6.5,0000 1 May 2009,27.64144
17,6.5,0000 1 May 2009,28.14874
18,6.5,0000 1 May 2009,27.85696
19,6.5,0000 1 May 2009,27.74203
20,6.5,0000 1 May 2009,28.1161
21,6.5,0000 1 May 2009,28.09062
22,6.5,0000 1 May 2009,27.50794
23,6.5,0000 1 May 2009,27.61382
24,6.5,0000 1 May 2009,27.00878
1,7.5,0000 1 May 2009,29.25325
2,7.5,0000 1 May 2009,29.37489
3,7.5,0000 1 May 2009,29.00916
4,7.5,0000 1 May 2009,29.37143
5,7.5,0000 1 May 2009,28.92283
6,7.5,0000 1 May 2009,28.82657
7,7.5,0000 1 May 2009,28.55272
8,7.5,0000 1 May 2009,29.02669
9,7.5,0000 1 May 2009,28.24475
10,7.5,0000 1 May 2009,28.8409
11,7.5,0000 1 May 2009,28.7233
12,7.5,0000 1 May 2009,27.4211
13,7.5,0000 1 May 2009,28.20081
14,7.5,0000 1 May 2009,28.43463
15,7.5,0000 1 May 2009,28.58983
16,7.5,0000 1 May 2009,28.09158
17,7.5,0000 1 May 2009,28.61905
18,7.5,0000 1 May 2009,28.44901
19,7.5,0000 1 May 2009,28.43929
20,7.5,0000 1 May 2009,28.74888
21,7.5,0000 1 May 2009,28.57277
22,7.5,0000 1 May 2009,28.11583
23,7.5,0000 1 May 2009,28.26271
24,7.5,0000 1 May 2009,27.67386
1,8.5,0000 1 May 2009,29.1944
2,8.5,0000 1 May 2009,29.19843
3,8.5,0000 1 May 2009,28.93623
4,8.5,0000 1 May 2009,28.99098
5,8.5,0000 1 May 2009,28.93859
6,8.5,0000 1 May 2009,28.7362
7,8.5,0000 1 May 2009,28.77338
8,8.5,0000 1 May 2009,28.95682
9,8.5,0000 1 May 2009,28.53838
10,8.5,0000 1 May 2009,28.83538
11,8.5,0000 1 May 2009,28.98957
12,8.5,0000 1 May 2009,27.458
13,8.5,0000 1 May 2009,28.70777
14,8.5,0000 1 May 2009,28.70438
15,8.5,0000 1 May 2009,28.80655
16,8.5,0000 1 May 2009,28.17591
17,8.5,0000 1 May 2009,28.75807
18,8.5,0000 1 May 2009,28.72738
19,8.5,0000 1 May 2009,28.84979
20,8.5,0000 1 May 2009,28.97418
21,8.5,0000 1 May 2009,28.87637
22,8.5,0000 1 May 2009,28.48388
23,8.5,0000 1 May 2009,28.72396
24,8.5,0000 1 May 2009,28.12912
1,1.5,0000 1 Jun 2009,27.09148
2,1.5,0000 1 Jun 2009,27.1849
3,1.5,0000 1 Jun 2009,27.60971
4,1.5,0000 1 Jun 2009,27.66959
5,1.5,0000 1 Jun 2009,27.41887
6,1.5,0000 1 Jun 2009,27.3325
7,1.5,0000 1 Jun 2009,27.46143
8,1.5,0000 1 Jun 2009,27.48563
9,1.5,0000 1 Jun 2009,27.66962
10,1.5,0000 1 Jun 2009,27.48962
11,1.5,0000 1 Jun 2009,27.36293
12,1.5,0000 1 Jun 2009,27.45481
13,1.5,0000 1 Jun 2009,27.28414
14,1.5,0000 1 Jun 2009,27.44932
15,1.5,0000 1 Jun 2009,27.58457
16,1.5,0000 1 Jun 2009,27.31095
17,1.5,0000 1 Jun 2009,27.59585
18,1.5,0000 1 Jun 2009,27.53055
19,1.5,0000 1 Jun 2009,27.55413
20,1.5,0000 1 Jun 2009,27.23321
21,1.5,0000 1 Jun 2009,27.6076
22,1.5,0000 1 Jun 2009,27.89811
23,1.5,0000 1 Jun 2009,27.56668
24,1.5,0000 1 Jun 2009,27.84525
1,2.5,0000 1 Jun 2009,26.32455
2,2.5,0000 1 Jun 2009,26.53027
3,2.5,0000 1 Jun 2009,27.11721
4,2.5,0000 1 Jun 2009,27.35792
5,2.5,0000 1 Jun 2009,26.76832
6,2.5,0000 1 Jun 2009,26.87283
7,2.5,0000 1 Jun 2009,26.92849
8,2.5,0000 1 Jun 2009,27.06874
9,2.5,0000 1 Jun 2009,27.13135
10,2.5,0000 1 Jun 2009,27.03156
11,2.5,0000 1 Jun 2009,27.05264
12,2.5,0000 1 Jun 2009,26.88102
13,2.5,0000 1 Jun 2009,26.59861
14,2.5,0000 1 Jun 2009,26.95217
15,2.5,0000 1 Jun 2009,27.1069
16,2.5,0000 1 Jun 2009,26.8021
17,2.5,0000 1 Jun 2009,27.09947
18,2.5,0000 1 Jun 2009,27.00944
19,2.5,0000 1 Jun 2009,26.97715
20,2.5,0000 1 Jun 2009,26.54264
21,2.5,0000 1 Jun 2009,26.99003
22,2.5,0000 1 Jun 2009,27.52422
23,2.5,0000 1 Jun 2009,27.17726
24,2.5,0000 1 Jun 2009,27.30037
1,3.5,0000 1 Jun 2009,26.13022
2,3.5,0000 1 Jun 2009,26.45214
3,3.5,0000 1 Jun 2009,26.9418
4,3.5,0000 1 Jun 2009,27.4732
5,3.5,0000 1 Jun 2009,26.45244
6,3.5,0000 1 Jun 2009,26.70288
7,3.5,0000 1 Jun 2009,26.65093
8,3.5,0000 1 Jun 2009,26.88342
9,3.5,0000 1 Jun 2009,26.82303
10,3.5,0000 1 Jun 2009,26.8555
11,3.5,0000 1 Jun 2009,27.04047
12,3.5,0000 1 Jun 2009,26.67461
13,3.5,0000 1 Jun 2009,26.13059
14,3.5,0000 1 Jun 2009,26.85579
15,3.5,0000 1 Jun 2009,27.13638
16,3.5,0000 1 Jun 2009,26.65118
17,3.5,0000 1 Jun 2009,26.99609
18,3.5,0000 1 Jun 2009,26.84678
19,3.5,0000 1 Jun 2009,26.65233
20,3.5,0000 1 Jun 2009,26.12441
21,3.5,0000 1 Jun 2009,26.6548
22,3.5,0000 1 Jun 2009,27.42476
23,3.5,0000 1 Jun 2009,26.9199
24,3.5,0000 1 Jun 2009,26.96167
1,4.5,0000 1 Jun 2009,26.479
2,4.5,0000 1 Jun 2009,26.98169
3,4.5,0000 1 Jun 2009,27.141
4,4.5,0000 1 Jun 2009,28.12107
5,4.5,0000 1 Jun 2009,26.46587
6,4.5,0000 1 Jun 2009,26.92414
7,4.5,0000 1 Jun 2009,26.85673
8,4.5,0000 1 Jun 2009,27.09761
9,4.5,0000 1 Jun 2009,27.00418
10,4.5,0000 1 Jun 2009,27.09062
11,4.5,0000 1 Jun 2009,27.39414
12,4.5,0000 1 Jun 2009,27.05481
13,4.5,0000 1 Jun 2009,26.17882
14,4.5,0000 1 Jun 2009,27.23438
15,4.5,0000 1 Jun 2009,27.6541
16,4.5,0000 1 Jun 2009,26.83998
17,4.5,0000 1 Jun 2009,27.44021
18,4.5,0000 1 Jun 2009,27.05187
19,4.5,0000 1 Jun 2009,26.8666
20,4.5,0000 1 Jun 2009,26.22568
21,4.5,0000 1 Jun 2009,26.8583
22,4.5,0000 1 Jun 2009,27.71328
23,4.5,0000 1 Jun 2009,27.40978
24,4.5,0000 1 Jun 2009,27.00241
1,5.5,0000 1 Jun 2009,27.01616
2,5.5,0000 1 Jun 2009,27.55093
3,5.5,0000 1 Jun 2009,27.60193
4,5.5,0000 1 Jun 2009,28.70251
5,5.5,0000 1 Jun 2009,26.96018
6,5.5,0000 1 Jun 2009,27.51169
7,5.5,0000 1 Jun 2009,27.57516
8,5.5,0000 1 Jun 2009,27.58325
