L,MON,LDC_SST_CanSIPS_IC3,LDC_SST_CanSIPS_IC3_ONETWO,LDC_SST_CanSIPS_IC3_THREE,LDC_SST_CanSIPS_IC3_FOUR
8.5,0000 1 Mar 2009,298.4744,297.1437,297.8698,300.2153
9.5,0000 1 Mar 2009,298.5492,297.7548,298.0916,300.1731
10.5,0000 1 Mar 2009,298.6324,298.4299,298.3602,300.063
1.5,0000 1 Apr 2009,300.3066,298.4496,299.7319,301.4939
2.5,0000 1 Apr 2009,300.0936,297.4012,299.1331,301.5286
3.5,0000 1 Apr 2009,299.6653,296.5824,298.5056,301.3842
4.5,0000 1 Apr 2009,299.1949,296.3033,298.119,301.0839
5.5,0000 1 Apr 2009,298.9253,296.4686,298.0089,300.8253
6.5,0000 1 Apr 2009,298.9165,296.9898,298.1586,300.7118
7.5,0000 1 Apr 2009,299.0323,297.6109,298.394,300.7073
8.5,0000 1 Apr 2009,299.1088,298.2299,298.6221,300.6455
9.5,0000 1 Apr 2009,299.1291,298.8167,298.7979,300.5065
10.5,0000 1 Apr 2009,299.1744,299.3254,299.0178,300.366
1.5,0000 1 May 2009,300.6552,297.9849,299.9619,301.8336
2.5,0000 1 May 2009,300.2083,297.4135,299.3655,301.6846
3.5,0000 1 May 2009,299.7801,297.0735,298.9339,301.4764
4.5,0000 1 May 2009,299.5787,297.1565,298.7897,301.3337
5.5,0000 1 May 2009,299.6543,297.5604,298.9268,301.3208
6.5,0000 1 May 2009,299.8547,298.1724,299.1824,301.4009
7.5,0000 1 May 2009,299.9955,298.8204,299.431,301.4099
8.5,0000 1 May 2009,300.0509,299.4702,299.6507,301.3141
9.5,0000 1 May 2009,300.0944,299.9666,299.8875,301.1756
10.5,0000 1 May 2009,300.1956,300.1219,300.1203,301.1045
1.5,0000 1 Jun 2009,300.5763,297.3344,299.6436,302.0496
2.5,0000 1 Jun 2009,300.1745,297.1848,299.2352,301.8644
3.5,0000 1 Jun 2009,299.9996,297.2379,299.1102,301.746
4.5,0000 1 Jun 2009,300.1178,297.6378,299.2722,301.7468
5.5,0000 1 Jun 2009,300.393,298.3155,299.6101,301.8212
6.5,0000 1 Jun 2009,300.5827,299.0962,299.9071,301.8222
7.5,0000 1 Jun 2009,300.6335,299.8217,300.1357,301.7227
8.5,0000 1 Jun 2009,300.6282,300.3472,300.3429,301.5875
9.5,0000 1 Jun 2009,300.6687,300.4726,300.5365,301.5255
10.5,0000 1 Jun 2009,300.7049,300.0358,300.5076,301.5048
1.5,0000 1 Jul 2009,300.3547,296.9804,299.2858,302.1183
2.5,0000 1 Jul 2009,300.1415,297.2048,299.1393,302.0058
3.5,0000 1 Jul 2009,300.2715,297.6381,299.3443,302.0166
4.5,0000 1 Jul 2009,300.5656,298.3548,299.7043,302.0839
5.5,0000 1 Jul 2009,300.7649,299.1896,300.0308,302.0692
6.5,0000 1 Jul 2009,300.7982,299.9366,300.2773,301.9244
7.5,0000 1 Jul 2009,300.7448,300.4646,300.4674,301.7376
8.5,0000 1 Jul 2009,300.7392,300.5922,300.6485,301.6132
9.5,0000 1 Jul 2009,300.738,300.1403,300.591,301.558
10.5,0000 1 Jul 2009,300.5628,299.1151,300.1281,301.5003
1.5,0000 1 Aug 2009,300.0568,296.6338,298.8889,301.9804
2.5,0000 1 Aug 2009,299.9746,297.287,298.9388,301.8881
3.5,0000 1 Aug 2009,300.1262,297.9537,299.1971,301.8771
4.5,0000 1 Aug 2009,300.2413,298.6718,299.4831,301.7976
5.5,0000 1 Aug 2009,300.2443,299.3701,299.7165,301.6248
6.5,0000 1 Aug 2009,300.2293,299.928,299.9544,301.4131
7.5,0000 1 Aug 2009,300.2751,300.1503,300.1932,301.2846
8.5,0000 1 Aug 2009,300.3393,299.7104,300.1526,301.2634
9.5,0000 1 Aug 2009,300.2565,298.7499,299.7407,301.2841
10.5,0000 1 Aug 2009,299.8972,297.5705,299.0046,301.2086
1.5,0000 1 Sep 2009,300.1645,296.8178,299.0106,302.1653
2.5,0000 1 Sep 2009,300.1562,297.8411,299.1916,302.072
3.5,0000 1 Sep 2009,300.2234,298.6328,299.4292,301.9374
4.5,0000 1 Sep 2009,300.2086,299.3043,299.636,301.7236
5.5,0000 1 Sep 2009,300.1755,299.8419,299.8548,301.4995
6.5,0000 1 Sep 2009,300.1963,299.9843,300.0318,301.3562
7.5,0000 1 Sep 2009,300.2274,299.4906,299.9636,301.2919
8.5,0000 1 Sep 2009,300.0953,298.4775,299.4886,301.2378
9.5,0000 1 Sep 2009,299.6653,297.2881,298.6902,301.0797
10.5,0000 1 Sep 2009,298.9431,296.3448,297.8412,300.749
1.5,0000 1 Oct 2009,300.2879,296.9897,299.0707,302.2675
2.5,0000 1 Oct 2009,300.1422,298.154,299.1973,301.9875
3.5,0000 1 Oct 2009,299.9938,298.9409,299.2758,301.6476
4.5,0000 1 Oct 2009,299.84,299.4424,299.378,301.3146
5.5,0000 1 Oct 2009,299.8509,299.5146,299.5713,301.129
6.5,0000 1 Oct 2009,299.9717,298.8973,299.59,301.1292
7.5,0000 1 Oct 2009,299.9971,297.9238,299.2958,301.1794
8.5,0000 1 Oct 2009,299.691,296.9876,298.681,301.0962
9.5,0000 1 Oct 2009,299.1003,296.373,298.0289,300.8029
10.5,0000 1 Oct 2009,298.4708,295.9962,297.5223,300.3739
1.5,0000 1 Nov 2009,300.6367,297.7039,299.4083,302.4294
2.5,0000 1 Nov 2009,300.3837,298.9128,299.5037,302.0671
3.5,0000 1 Nov 2009,300.2066,299.6089,299.6664,301.7225
4.5,0000 1 Nov 2009,300.1608,299.8011,299.8467,301.4597
5.5,0000 1 Nov 2009,300.1584,299.3167,299.7752,301.35
6.5,0000 1 Nov 2009,300.066,298.2776,299.3525,301.3141
7.5,0000 1 Nov 2009,299.6484,297.0929,298.5976,301.1752
8.5,0000 1 Nov 2009,298.9598,296.239,297.8559,300.8206
9.5,0000 1 Nov 2009,298.2461,295.8554,297.3049,300.2912
10.5,0000 1 Nov 2009,297.7844,295.957,297.0627,299.8183
1.5,0000 1 Dec 2009,300.798,298.6649,299.7688,302.2811
2.5,0000 1 Dec 2009,300.5473,299.6064,299.8784,301.9803
3.5,0000 1 Dec 2009,300.459,299.8274,300.0269,301.7684
4.5,0000 1 Dec 2009,300.4473,299.3322,299.9712,301.6833
5.5,0000 1 Dec 2009,300.3384,298.3268,299.5681,301.6331
6.5,0000 1 Dec 2009,299.9266,297.192,298.8349,301.4694
7.5,0000 1 Dec 2009,299.2314,296.3983,298.0922,301.0938
8.5,0000 1 Dec 2009,298.5207,296.0554,297.5427,300.5642
9.5,0000 1 Dec 2009,298.0425,296.1674,297.289,300.0859
10.5,0000 1 Dec 2009,297.8629,296.5419,297.2678,299.78
1.5,0000 1 Jan 2010,300.6457,299.398,299.9889,302.0604
2.5,0000 1 Jan 2010,300.4892,299.7146,300.1121,301.7811
3.5,0000 1 Jan 2010,300.4244,299.187,299.9747,301.6505
4.5,0000 1 Jan 2010,300.209,298.1407,299.4747,301.5467
5.5,0000 1 Jan 2010,299.6816,297.0081,298.6419,301.3336
6.5,0000 1 Jan 2010,298.91,296.1555,297.806,300.9027
7.5,0000 1 Jan 2010,298.1983,295.762,297.2523,300.324
8.5,0000 1 Jan 2010,297.7844,295.85,297.055,299.8397
9.5,0000 1 Jan 2010,297.6711,296.2979,297.1088,299.565
10.5,0000 1 Jan 2010,297.6881,296.8792,297.2382,299.4707
1.5,0000 1 Feb 2010,300.8881,299.7225,300.4428,302.0401
2.5,0000 1 Feb 2010,300.6288,299.3735,300.2193,301.8445
3.5,0000 1 Feb 2010,300.1809,298.3677,299.5502,301.5984
4.5,0000 1 Feb 2010,299.4722,297.1835,298.5878,301.2193
5.5,0000 1 Feb 2010,298.5706,296.2239,297.6568,300.5775
6.5,0000 1 Feb 2010,297.7466,295.7233,296.9912,299.8382
7.5,0000 1 Feb 2010,297.2343,295.745,296.666,299.2546
8.5,0000 1 Feb 2010,297.0639,296.1848,296.6165,299.0017
9.5,0000 1 Feb 2010,297.0378,296.7183,296.6854,298.9447
10.5,0000 1 Feb 2010,297.0568,297.2663,296.8534,298.8628
1.5,0000 1 Mar 2010,300.8939,299.4665,300.5369,301.9968
2.5,0000 1 Mar 2010,300.3684,298.6426,299.9257,301.6767
3.5,0000 1 Mar 2010,299.5427,297.5127,298.9256,301.1561
4.5,0000 1 Mar 2010,298.5695,296.5339,297.8868,300.4232
5.5,0000 1 Mar 2010,297.7466,296.0007,297.1365,299.6858
6.5,0000 1 Mar 2010,297.2744,295.9568,296.7574,299.1989
7.5,0000 1 Mar 2010,297.1108,296.3565,296.7061,299.0078
8.5,0000 1 Mar 2010,297.0882,296.8535,296.7952,298.9647
9.5,0000 1 Mar 2010,297.0955,297.3964,296.9593,298.8628
10.5,0000 1 Mar 2010,297.1864,298.0558,297.2361,298.7037
1.5,0000 1 Apr 2010,300.5117,298.5376,300.0838,301.7801
2.5,0000 1 Apr 2010,299.5842,297.3667,298.9859,301.176
3.5,0000 1 Apr 2010,298.5251,296.2423,297.8206,300.3752
4.5,0000 1 Apr 2010,297.6493,295.659,296.9784,299.606
5.5,0000 1 Apr 2010,297.1422,295.701,296.5661,299.1175
6.5,0000 1 Apr 2010,296.9606,296.1497,296.4943,298.9572
7.5,0000 1 Apr 2010,296.9061,296.725,296.5945,298.89
8.5,0000 1 Apr 2010,296.8945,297.2878,296.7588,298.752
9.5,0000 1 Apr 2010,296.9577,297.9296,297.0078,298.5427
10.5,0000 1 Apr 2010,297.1439,298.6008,297.3917,298.4149
1.5,0000 1 May 2010,299.3788,296.9747,298.8409,301.0339
2.5,0000 1 May 2010,298.189,295.9224,297.5457,300.1605
3.5,0000 1 May 2010,297.311,295.3664,296.6878,299.3621
4.5,0000 1 May 2010,296.8944,295.4186,296.337,298.9138
5.5,0000 1 May 2010,296.801,295.9712,296.3636,298.7767
6.5,0000 1 May 2010,296.797,296.606,296.503,298.7564
7.5,0000 1 May 2010,296.7855,297.2684,296.6972,298.6273
8.5,0000 1 May 2010,296.8605,297.9569,296.9649,298.4536
9.5,0000 1 May 2010,297.0644,298.6596,297.3658,298.3613
10.5,0000 1 May 2010,297.4774,298.9531,297.8895,298.4526
1.5,0000 1 Jun 2010,297.9814,295.6681,297.359,300.1161
2.5,0000 1 Jun 2010,296.9839,295.3068,296.5685,299.1513
3.5,0000 1 Jun 2010,296.6218,295.4346,296.2681,298.6735
4.5,0000 1 Jun 2010,296.5722,295.9538,296.31,298.5155
5.5,0000 1 Jun 2010,296.5641,296.6116,296.423,298.4543
6.5,0000 1 Jun 2010,296.5601,297.2838,296.6102,298.3196
7.5,0000 1 Jun 2010,296.6527,297.9946,296.8588,298.1522
8.5,0000 1 Jun 2010,296.8887,298.6892,297.2724,298.0788
9.5,0000 1 Jun 2010,297.3202,298.9713,297.8097,298.1896
10.5,0000 1 Jun 2010,297.8294,298.6004,298.1892,298.4731
1.5,0000 1 Jul 2010,297.2067,294.927,296.5526,299.5509
2.5,0000 1 Jul 2010,296.4809,295.2955,296.1526,298.7558
3.5,0000 1 Jul 2010,296.3437,295.868,296.1505,298.4969
4.5,0000 1 Jul 2010,296.3416,296.4993,296.2341,298.4382
5.5,0000 1 Jul 2010,296.3886,297.162,296.4012,298.363
6.5,0000 1 Jul 2010,296.513,297.897,296.6983,298.2077
7.5,0000 1 Jul 2010,296.7858,298.6537,297.1735,298.1297
8.5,0000 1 Jul 2010,297.2281,299.0255,297.7498,298.2185
9.5,0000 1 Jul 2010,297.7487,298.6989,298.1461,298.4868
10.5,0000 1 Jul 2010,298.1234,297.848,298.1575,298.7681
1.5,0000 1 Aug 2010,296.8809,294.8488,296.3102,299.1801
2.5,0000 1 Aug 2010,296.3422,295.7138,296.1289,298.6112
3.5,0000 1 Aug 2010,296.2382,296.4004,296.1584,298.4278
4.5,0000 1 Aug 2010,296.2763,297.0786,296.3086,298.2858
5.5,0000 1 Aug 2010,296.4047,297.832,296.6067,298.1164
6.5,0000 1 Aug 2010,296.6541,298.5956,297.0544,298.0291
7.5,0000 1 Aug 2010,297.0692,298.9531,297.6125,298.1203
8.5,0000 1 Aug 2010,297.5838,298.6076,297.9857,298.3847
9.5,0000 1 Aug 2010,297.9656,297.7695,297.9901,298.6829
10.5,0000 1 Aug 2010,298.0338,296.8239,297.6328,298.8501
1.5,0000 1 Sep 2010,296.5195,295.131,296.092,298.8802
2.5,0000 1 Sep 2010,295.9526,296.1857,295.9021,298.4086
3.5,0000 1 Sep 2010,295.9305,296.9831,295.9946,298.2794
4.5,0000 1 Sep 2010,296.1268,297.7544,296.3201,298.1785
5.5,0000 1 Sep 2010,296.4504,298.5742,296.8401,298.1294
6.5,0000 1 Sep 2010,296.9538,298.9832,297.496,298.2534
7.5,0000 1 Sep 2010,297.494,298.6907,297.9171,298.5314
8.5,0000 1 Sep 2010,297.8741,297.8859,297.9586,298.7819
9.5,0000 1 Sep 2010,297.9172,296.9735,297.6109,298.867
10.5,0000 1 Sep 2010,297.7104,296.2888,297.2382,298.7536
1.5,0000 1 Oct 2010,296.7611,295.4556,296.1001,299.2885
2.5,0000 1 Oct 2010,296.355,296.7617,296.0302,298.9094
3.5,0000 1 Oct 2010,296.2908,297.7331,296.2237,298.6258
4.5,0000 1 Oct 2010,296.4781,298.4632,296.7445,298.4254
5.5,0000 1 Oct 2010,296.9072,298.6027,297.3659,298.4485
6.5,0000 1 Oct 2010,297.4434,298.0586,297.7659,298.6939
7.5,0000 1 Oct 2010,297.8159,297.1101,297.7352,298.9458
8.5,0000 1 Oct 2010,297.8657,296.3083,297.4206,299.0146
9.5,0000 1 Oct 2010,297.6628,295.8699,297.1285,298.87
10.5,0000 1 Oct 2010,297.4214,295.7451,296.963,298.6459
1.5,0000 1 Nov 2010,296.7773,296.0619,296.1484,299.2501
2.5,0000 1 Nov 2010,296.3727,297.4594,296.1749,298.7961
3.5,0000 1 Nov 2010,296.3513,298.3947,296.4544,298.5453
4.5,0000 1 Nov 2010,296.6719,298.5984,296.9758,298.5152
5.5,0000 1 Nov 2010,297.1409,297.9278,297.319,298.7053
6.5,0000 1 Nov 2010,297.5299,296.808,297.3704,298.9249
7.5,0000 1 Nov 2010,297.5853,295.808,297.0275,298.9696
8.5,0000 1 Nov 2010,297.3632,295.2924,296.709,298.7867
9.5,0000 1 Nov 2010,297.1125,295.2056,296.5619,298.5113
10.5,0000 1 Nov 2010,297.029,295.4983,296.6201,298.3466
1.5,0000 1 Dec 2010,296.9131,297.1187,296.5076,299.1887
2.5,0000 1 Dec 2010,296.6902,298.2659,296.692,298.8616
3.5,0000 1 Dec 2010,296.9519,298.6203,297.1104,298.8455
4.5,0000 1 Dec 2010,297.384,298.0476,297.428,299.0443
5.5,0000 1 Dec 2010,297.7498,296.9291,297.4519,299.2415
6.5,0000 1 Dec 2010,297.7625,295.8786,297.1084,299.2384
7.5,0000 1 Dec 2010,297.446,295.3209,296.7254,298.9803
8.5,0000 1 Dec 2010,297.0849,295.2082,296.5097,298.6313
9.5,0000 1 Dec 2010,296.9141,295.4502,296.4756,298.3951
10.5,0000 1 Dec 2010,296.9607,295.9842,296.6171,298.3577
1.5,0000 1 Jan 2011,297.855,298.4457,297.7994,299.5402
2.5,0000 1 Jan 2011,298.0883,298.788,298.1827,299.5873
3.5,0000 1 Jan 2011,298.4312,298.1916,298.3019,299.8391
4.5,0000 1 Jan 2011,298.7141,297.1598,298.2396,300.0504
5.5,0000 1 Jan 2011,298.6842,296.2077,297.889,300.0494
6.5,0000 1 Jan 2011,298.326,295.6583,297.45,299.7993
7.5,0000 1 Jan 2011,297.8485,295.4475,297.0439,299.4401
8.5,0000 1 Jan 2011,297.4925,295.6198,296.8181,299.1446
9.5,0000 1 Jan 2011,297.3428,296.099,296.8091,299.0066
10.5,0000 1 Jan 2011,297.315,296.6867,296.8824,298.981
1.5,0000 1 Feb 2011,298.8345,299.274,298.8565,300.1693
2.5,0000 1 Feb 2011,299.1852,298.8564,299.0068,300.4697
3.5,0000 1 Feb 2011,299.4195,297.9715,298.9355,300.6984
4.5,0000 1 Feb 2011,299.3242,297.0222,298.5609,300.687
5.5,0000 1 Feb 2011,298.8765,296.3277,298.0577,300.4056
6.5,0000 1 Feb 2011,298.3322,295.9915,297.6115,299.9668
7.5,0000 1 Feb 2011,297.933,296.0324,297.327,299.5854
8.5,0000 1 Feb 2011,297.7655,296.3885,297.2431,299.3759
9.5,0000 1 Feb 2011,297.7125,296.864,297.2442,299.323
10.5,0000 1 Feb 2011,297.6952,297.3837,297.3232,299.2791
1.5,0000 1 Mar 2011,299.6245,299.3136,299.6265,300.7488
2.5,0000 1 Mar 2011,299.8064,298.6443,299.5113,300.9879
3.5,0000 1 Mar 2011,299.6692,297.7488,299.0963,301.009
4.5,0000 1 Mar 2011,299.2427,296.9819,298.5619,300.7461
5.5,0000 1 Mar 2011,298.7285,296.534,298.0839,300.3275
6.5,0000 1 Mar 2011,298.3609,296.511,297.7863,299.9617
7.5,0000 1 Mar 2011,298.2165,296.8162,297.6964,299.7612
8.5,0000 1 Mar 2011,298.1995,297.2318,297.7193,299.7151
9.5,0000 1 Mar 2011,298.1913,297.6724,297.7843,299.6854
10.5,0000 1 Mar 2011,298.2358,298.2404,297.9669,299.6349
1.5,0000 1 Apr 2011,300.0955,299.1448,299.8982,301.2213
2.5,0000 1 Apr 2011,299.824,298.2735,299.364,301.1965
3.5,0000 1 Apr 2011,299.3331,297.3445,298.7432,300.9221
4.5,0000 1 Apr 2011,298.8017,296.7508,298.2096,300.4725
5.5,0000 1 Apr 2011,298.4382,296.6284,297.8809,300.0844
6.5,0000 1 Apr 2011,298.2873,296.8574,297.7448,299.8696
7.5,0000 1 Apr 2011,298.2453,297.2476,297.7382,299.8321
8.5,0000 1 Apr 2011,298.2451,297.6502,297.7939,299.8096
9.5,0000 1 Apr 2011,298.2829,298.1994,297.9504,299.7317
10.5,0000 1 Apr 2011,298.4067,298.8204,298.2923,299.6526
1.5,0000 1 May 2011,300.1219,298.3836,299.6749,301.3631
2.5,0000 1 May 2011,299.5653,297.7043,299.0453,301.0821
3.5,0000 1 May 2011,299.0073,297.0836,298.4933,300.6428
4.5,0000 1 May 2011,298.6638,296.8582,298.1479,300.2888
5.5,0000 1 May 2011,298.5918,297.1116,298.0836,300.1418
6.5,0000 1 May 2011,298.6296,297.5265,298.1443,300.1474
7.5,0000 1 May 2011,298.6476,297.9822,298.238,300.1252
8.5,0000 1 May 2011,298.6851,298.4786,298.3784,300.0273
9.5,0000 1 May 2011,298.7885,299.0217,298.6411,299.9556
10.5,0000 1 May 2011,299.0311,299.2428,298.9963,300.0184
1.5,0000 1 Jun 2011,299.4894,297.2613,298.953,301.064
2.5,0000 1 Jun 2011,298.8501,296.8813,298.372,300.5533
3.5,0000 1 Jun 2011,298.4844,296.7193,298.0157,300.115
4.5,0000 1 Jun 2011,298.3725,296.8924,297.8607,299.8941
5.5,0000 1 Jun 2011,298.3367,297.2556,297.8197,299.8644
6.5,0000 1 Jun 2011,298.3159,297.6702,297.847,299.8427
7.5,0000 1 Jun 2011,298.3175,298.2329,297.9654,299.7707
8.5,0000 1 Jun 2011,298.4038,298.856,298.2692,299.7152
9.5,0000 1 Jun 2011,298.6825,299.1812,298.7509,299.7849
10.5,0000 1 Jun 2011,299.0756,298.8619,299.1051,299.9832
1.5,0000 1 Jul 2011,298.8988,296.3525,298.276,300.6862
2.5,0000 1 Jul 2011,298.3723,296.5136,297.9223,300.1708
3.5,0000 1 Jul 2011,298.2533,296.8069,297.7944,299.916
4.5,0000 1 Jul 2011,298.2404,297.216,297.7677,299.8594
5.5,0000 1 Jul 2011,298.2012,297.6549,297.7639,299.8076
6.5,0000 1 Jul 2011,298.1897,298.2341,297.8871,299.6934
7.5,0000 1 Jul 2011,298.2766,298.8483,298.17,299.6124
8.5,0000 1 Jul 2011,298.5656,299.1584,298.6429,299.6629
9.5,0000 1 Jul 2011,298.9488,298.8045,298.9539,299.8447
10.5,0000 1 Jul 2011,299.2187,297.9692,298.8966,300.0712
1.5,0000 1 Aug 2011,298.3758,295.9808,297.7369,300.3575
2.5,0000 1 Aug 2011,298.0541,296.522,297.5605,299.9165
3.5,0000 1 Aug 2011,297.985,297.0034,297.5054,299.7442
4.5,0000 1 Aug 2011,297.9566,297.4959,297.5609,299.6446
5.5,0000 1 Aug 2011,297.9481,298.101,297.7073,299.5124
6.5,0000 1 Aug 2011,298.0429,298.7625,298.042,299.4281
7.5,0000 1 Aug 2011,298.3372,299.036,298.5054,299.4955
8.5,0000 1 Aug 2011,298.7414,298.6378,298.8219,299.7139
9.5,0000 1 Aug 2011,299.031,297.7781,298.7621,299.9494
10.5,0000 1 Aug 2011,298.9792,296.9109,298.3386,300.0341
1.5,0000 1 Sep 2011,298.0211,295.8927,297.3191,300.1833
2.5,0000 1 Sep 2011,297.7186,296.784,297.2602,299.7881
3.5,0000 1 Sep 2011,297.635,297.3867,297.2221,299.5962
4.5,0000 1 Sep 2011,297.5705,298.0148,297.2922,299.3684
5.5,0000 1 Sep 2011,297.6042,298.6624,297.5551,299.1715
6.5,0000 1 Sep 2011,297.8546,298.9481,298.0141,299.1529
7.5,0000 1 Sep 2011,298.2572,298.4565,298.344,299.3393
8.5,0000 1 Sep 2011,298.5858,297.4698,298.3162,299.5883
9.5,0000 1 Sep 2011,298.5992,296.5414,297.9583,299.6844
10.5,0000 1 Sep 2011,298.3123,295.973,297.5311,299.5615
1.5,0000 1 Oct 2011,297.7192,295.9285,296.9535,300.0218
2.5,0000 1 Oct 2011,297.2573,296.9146,296.7367,299.5593
3.5,0000 1 Oct 2011,297.0326,297.6957,296.6884,299.1913
4.5,0000 1 Oct 2011,297.0053,298.3947,296.9629,298.9471
5.5,0000 1 Oct 2011,297.3258,298.5849,297.5201,298.9492
6.5,0000 1 Oct 2011,297.8229,298.0242,297.9252,299.1815
7.5,0000 1 Oct 2011,298.2008,297.0165,297.9259,299.4311
8.5,0000 1 Oct 2011,298.2031,296.1982,297.5783,299.4663
9.5,0000 1 Oct 2011,297.9383,295.8062,297.2368,299.2763
10.5,0000 1 Oct 2011,297.663,295.7153,297.0495,299.0106
1.5,0000 1 Nov 2011,297.5854,296.6165,296.9173,299.9573
2.5,0000 1 Nov 2011,297.3078,297.6409,296.8835,299.515
3.5,0000 1 Nov 2011,297.3356,298.3525,297.1395,299.3088
4.5,0000 1 Nov 2011,297.6232,298.5674,297.6487,299.2975
5.5,0000 1 Nov 2011,298.0591,298.1042,298.0735,299.4979
6.5,0000 1 Nov 2011,298.4228,297.2119,298.1266,299.6998
7.5,0000 1 Nov 2011,298.4242,296.4098,297.7708,299.7102
8.5,0000 1 Nov 2011,298.12,295.9302,297.3705,299.4838
9.5,0000 1 Nov 2011,297.7806,295.7617,297.1279,299.1803
10.5,0000 1 Nov 2011,297.5914,295.95,297.0748,298.9852
1.5,0000 1 Dec 2011,297.716,297.4548,297.2054,299.8054
2.5,0000 1 Dec 2011,297.573,298.3633,297.3946,299.5373
3.5,0000 1 Dec 2011,297.8761,298.4714,297.8315,299.5963
4.5,0000 1 Dec 2011,298.3732,297.8861,298.1945,299.8453
5.5,0000 1 Dec 2011,298.7282,297.0384,298.2409,300.0694
6.5,0000 1 Dec 2011,298.7,296.4127,297.9445,300.0646
7.5,0000 1 Dec 2011,298.3557,296.0686,297.5755,299.7971
8.5,0000 1 Dec 2011,297.97,295.9287,297.32,299.446
9.5,0000 1 Dec 2011,297.7584,296.0989,297.2325,299.2129
10.5,0000 1 Dec 2011,297.7442,296.5588,297.3126,299.1618
1.5,0000 1 Jan 2012,298.1487,298.6519,297.9428,299.8639
2.5,0000 1 Jan 2012,298.2544,298.8925,298.2539,299.8291
3.5,0000 1 Jan 2012,298.6404,298.2446,298.5037,300.0324
4.5,0000 1 Jan 2012,299.0087,297.262,298.5522,300.2507
5.5,0000 1 Jan 2012,299.004,296.4426,298.1929,300.3138
6.5,0000 1 Jan 2012,298.6629,296.0206,297.7641,300.1589
7.5,0000 1 Jan 2012,298.2579,295.862,297.4496,299.8791
8.5,0000 1 Jan 2012,297.9989,296.0242,297.3355,299.6482
9.5,0000 1 Jan 2012,297.9662,296.4846,297.4368,299.5677
10.5,0000 1 Jan 2012,298.0552,297.051,297.611,299.6207
1.5,0000 1 Feb 2012,299.2982,299.501,299.3751,300.3047
2.5,0000 1 Feb 2012,299.5937,299.1064,299.4317,300.5812
3.5,0000 1 Feb 2012,299.7666,298.1933,299.2753,300.8615
4.5,0000 1 Feb 2012,299.7368,297.3325,298.9103,300.978
5.5,0000 1 Feb 2012,299.4109,296.7631,298.4778,300.9021
6.5,0000 1 Feb 2012,298.9981,296.4696,298.1107,300.7008
7.5,0000 1 Feb 2012,298.7413,296.5334,297.9605,300.5115
8.5,0000 1 Feb 2012,298.7171,296.9469,298.0602,300.415
9.5,0000 1 Feb 2012,298.8279,297.5542,298.2892,300.4052
10.5,0000 1 Feb 2012,298.9285,298.1491,298.5144,300.3883
1.5,0000 1 Mar 2012,299.8738,299.4447,299.7223,300.9424
2.5,0000 1 Mar 2012,300.0233,298.5125,299.5235,301.1689
3.5,0000 1 Mar 2012,299.9654,297.5584,299.128,301.2293
4.5,0000 1 Mar 2012,299.6348,296.8554,298.6565,301.1319
5.5,0000 1 Mar 2012,299.2316,296.4995,298.2927,300.9434
6.5,0000 1 Mar 2012,299.0099,296.5607,298.1687,300.7861
7.5,0000 1 Mar 2012,299.0115,297.0033,298.2809,300.7211
8.5,0000 1 Mar 2012,299.1289,297.6183,298.4951,300.7311
9.5,0000 1 Mar 2012,299.2069,298.2476,298.6988,300.7055
10.5,0000 1 Mar 2012,299.261,298.8882,298.9169,300.6241
1.5,0000 1 Apr 2012,300.5224,299.2052,300.1872,301.4862
2.5,0000 1 Apr 2012,300.3158,298.3169,299.6997,301.5019
3.5,0000 1 Apr 2012,299.914,297.5484,299.1809,301.3723
4.5,0000 1 Apr 2012,299.4985,297.1367,298.755,301.1652
5.5,0000 1 Apr 2012,299.2974,297.1859,298.5999,300.9982
6.5,0000 1 Apr 2012,299.3417,297.5666,298.7126,300.9336
7.5,0000 1 Apr 2012,299.5028,298.0961,298.9457,300.9558
8.5,0000 1 Apr 2012,299.6231,298.6404,299.1674,300.954
9.5,0000 1 Apr 2012,299.6656,299.1674,299.3271,300.8692
10.5,0000 1 Apr 2012,299.6619,299.6332,299.4909,300.7565
1.5,0000 1 May 2012,300.3841,298.3377,299.7361,301.5386
2.5,0000 1 May 2012,299.9506,297.5795,299.1806,301.4119
3.5,0000 1 May 2012,299.5397,297.0705,298.7592,301.2234
4.5,0000 1 May 2012,299.356,297.069,298.6145,301.0839
5.5,0000 1 May 2012,299.4084,297.4096,298.7182,301.0542
6.5,0000 1 May 2012,299.5542,297.9839,298.9554,301.0891
7.5,0000 1 May 2012,299.6539,298.5742,299.1554,301.0785
8.5,0000 1 May 2012,299.6616,299.1612,299.2875,300.9618
9.5,0000 1 May 2012,299.6589,299.6564,299.441,300.8275
10.5,0000 1 May 2012,299.7149,299.7945,299.6404,300.7592
1.5,0000 1 Jun 2012,300.1946,297.6705,299.4087,301.6007
2.5,0000 1 Jun 2012,299.7289,297.2589,298.9248,301.4249
3.5,0000 1 Jun 2012,299.5048,297.1711,298.7498,301.2513
4.5,0000 1 Jun 2012,299.5373,297.4783,298.8579,301.1713
5.5,0000 1 Jun 2012,299.6885,298.0534,299.0916,301.175
6.5,0000 1 Jun 2012,299.765,298.6575,299.2695,301.1466
7.5,0000 1 Jun 2012,299.767,299.2672,299.4427,301.0217
8.5,0000 1 Jun 2012,299.7913,299.7356,299.6588,300.8871
9.5,0000 1 Jun 2012,299.9355,299.9032,299.9265,300.8431
