L,MON,LDC_SST_CanSIPS_IC4,LDC_SST_CanSIPS_IC4_ONETWO,LDC_SST_CanSIPS_IC4_THREE,LDC_SST_CanSIPS_IC4_FOUR
8.5,0000 1 Dec 2008,299.117,295.9717,297.8102,300.8652
9.5,0000 1 Dec 2008,298.948,295.9281,297.7517,300.7949
10.5,0000 1 Dec 2008,298.8944,296.2453,297.844,300.7551
1.5,0000 1 Jan 2009,299.0266,299.1597,298.7977,300.5778
2.5,0000 1 Jan 2009,299.4043,299.6743,299.2797,300.769
3.5,0000 1 Jan 2009,299.7693,299.1947,299.4766,301.0685
4.5,0000 1 Jan 2009,299.9308,298.1936,299.3004,301.2749
5.5,0000 1 Jan 2009,299.7957,297.1599,298.7919,301.2534
6.5,0000 1 Jan 2009,299.4605,296.4428,298.2191,301.0984
7.5,0000 1 Jan 2009,299.1103,296.0764,297.8627,300.9102
8.5,0000 1 Jan 2009,298.8981,296.0104,297.7363,300.8096
9.5,0000 1 Jan 2009,298.8348,296.2873,297.7978,300.7541
10.5,0000 1 Jan 2009,298.8049,296.7952,297.9123,300.6607
1.5,0000 1 Feb 2009,299.409,299.6886,299.3939,300.7509
2.5,0000 1 Feb 2009,299.7608,299.2595,299.5644,301.0501
3.5,0000 1 Feb 2009,299.9492,298.2665,299.355,301.2631
4.5,0000 1 Feb 2009,299.8225,297.1705,298.7748,301.2764
5.5,0000 1 Feb 2009,299.456,296.3629,298.1499,301.1184
6.5,0000 1 Feb 2009,299.0644,295.9566,297.7449,300.9167
7.5,0000 1 Feb 2009,298.82,295.9217,297.6292,300.7845
8.5,0000 1 Feb 2009,298.7429,296.2429,297.7191,300.699
9.5,0000 1 Feb 2009,298.723,296.7471,297.8595,300.6143
10.5,0000 1 Feb 2009,298.7194,297.4694,298.0667,300.4768
1.5,0000 1 Mar 2009,299.9621,299.2823,299.6104,301.3172
2.5,0000 1 Mar 2009,300.0617,298.2692,299.3833,301.4727
3.5,0000 1 Mar 2009,299.9329,297.1707,298.8092,301.4579
4.5,0000 1 Mar 2009,299.5945,296.4148,298.2023,301.2979
5.5,0000 1 Mar 2009,299.2427,296.0342,297.8474,301.1109
6.5,0000 1 Mar 2009,299.0222,296.0258,297.7566,300.9948
7.5,0000 1 Mar 2009,298.9506,296.3411,297.8391,300.9362
8.5,0000 1 Mar 2009,298.9286,296.848,297.9868,300.87
9.5,0000 1 Mar 2009,298.9174,297.5426,298.2068,300.724
10.5,0000 1 Mar 2009,298.9726,298.4257,298.5587,300.5531
1.5,0000 1 Apr 2009,300.4125,298.6578,299.8987,301.5824
2.5,0000 1 Apr 2009,300.2299,297.5874,299.264,301.6119
3.5,0000 1 Apr 2009,299.8516,296.7389,298.5552,301.4931
4.5,0000 1 Apr 2009,299.4755,296.3234,298.1236,301.3053
5.5,0000 1 Apr 2009,299.2305,296.2559,297.9795,301.1828
6.5,0000 1 Apr 2009,299.1365,296.5076,298.0347,301.1259
7.5,0000 1 Apr 2009,299.0927,296.9992,298.1585,301.0559
8.5,0000 1 Apr 2009,299.0636,297.7137,298.3666,300.9024
9.5,0000 1 Apr 2009,299.1163,298.5848,298.6924,300.7223
10.5,0000 1 Apr 2009,299.3492,299.4098,299.1574,300.652
1.5,0000 1 May 2009,300.6656,297.8325,299.834,301.9071
2.5,0000 1 May 2009,300.2245,297.1296,299.1292,301.7687
3.5,0000 1 May 2009,299.8116,296.6823,298.5911,301.5997
4.5,0000 1 May 2009,299.5773,296.623,298.3695,301.5013
5.5,0000 1 May 2009,299.5134,296.9018,298.4074,301.4686
6.5,0000 1 May 2009,299.4933,297.3672,298.5373,301.4139
7.5,0000 1 May 2009,299.4554,298.0047,298.7184,301.2805
8.5,0000 1 May 2009,299.4886,298.8525,299.0371,301.1186
9.5,0000 1 May 2009,299.6963,299.6491,299.4742,301.0448
10.5,0000 1 May 2009,300.0443,300.0089,299.9115,301.106
1.5,0000 1 Jun 2009,300.5208,297.0833,299.4265,302.0623
2.5,0000 1 Jun 2009,300.1533,296.8577,298.9538,301.9398
3.5,0000 1 Jun 2009,299.9678,296.8586,298.7674,301.8934
4.5,0000 1 Jun 2009,299.963,297.1714,298.8405,301.9013
5.5,0000 1 Jun 2009,299.9967,297.7007,299.0141,301.8788
6.5,0000 1 Jun 2009,300.003,298.3971,299.2352,301.7552
7.5,0000 1 Jun 2009,300.0387,299.2137,299.5232,301.5796
8.5,0000 1 Jun 2009,300.1906,299.9747,299.8766,301.4725
9.5,0000 1 Jun 2009,300.4631,300.3646,300.2567,301.4904
10.5,0000 1 Jun 2009,300.6777,299.8702,300.3358,301.5875
1.5,0000 1 Jul 2009,300.4662,296.778,299.2364,302.2211
2.5,0000 1 Jul 2009,300.2921,296.9686,299.0629,302.2007
3.5,0000 1 Jul 2009,300.3348,297.3544,299.1686,302.2517
4.5,0000 1 Jul 2009,300.4116,297.9401,299.3694,302.2458
5.5,0000 1 Jul 2009,300.4276,298.6658,299.5908,302.1042
6.5,0000 1 Jul 2009,300.4314,299.4681,299.8579,301.8966
7.5,0000 1 Jul 2009,300.5293,300.1647,300.1765,301.7418
8.5,0000 1 Jul 2009,300.7579,300.4818,300.5423,301.7129
9.5,0000 1 Jul 2009,300.9401,299.9514,300.5924,301.7755
10.5,0000 1 Jul 2009,300.8967,298.804,300.191,301.8185
1.5,0000 1 Aug 2009,300.3125,296.5251,298.9617,302.2685
2.5,0000 1 Aug 2009,300.2986,297.0756,299.0171,302.3236
3.5,0000 1 Aug 2009,300.3772,297.7036,299.2154,302.3209
4.5,0000 1 Aug 2009,300.4008,298.4668,299.4654,302.1855
5.5,0000 1 Aug 2009,300.4093,299.3196,299.769,301.9634
6.5,0000 1 Aug 2009,300.5017,300.0717,300.1467,301.7841
7.5,0000 1 Aug 2009,300.719,300.4254,300.5169,301.732
8.5,0000 1 Aug 2009,300.8762,299.9214,300.5453,301.7659
9.5,0000 1 Aug 2009,300.7917,298.7836,300.0914,301.7797
10.5,0000 1 Aug 2009,300.3677,297.4417,299.2409,301.6574
1.5,0000 1 Sep 2009,300.3997,296.58,299.007,302.448
2.5,0000 1 Sep 2009,300.387,297.43,299.1233,302.4005
3.5,0000 1 Sep 2009,300.3617,298.2309,299.3206,302.2258
4.5,0000 1 Sep 2009,300.304,299.1034,299.595,301.9598
5.5,0000 1 Sep 2009,300.3377,299.8961,299.9505,301.7376
6.5,0000 1 Sep 2009,300.495,300.258,300.274,301.6351
7.5,0000 1 Sep 2009,300.615,299.6909,300.2377,301.6514
8.5,0000 1 Sep 2009,300.5366,298.4855,299.7532,301.6606
9.5,0000 1 Sep 2009,300.1828,297.1273,298.9466,301.577
10.5,0000 1 Sep 2009,299.6589,296.1926,298.188,301.3672
1.5,0000 1 Oct 2009,300.3846,296.6842,298.9717,302.4607
2.5,0000 1 Oct 2009,300.2391,297.7803,299.1251,302.2044
3.5,0000 1 Oct 2009,300.0881,298.7355,299.3415,301.8883
4.5,0000 1 Oct 2009,300.0779,299.5715,299.6815,301.6268
5.5,0000 1 Oct 2009,300.2551,299.9348,300.0307,301.533
6.5,0000 1 Oct 2009,300.4156,299.4217,300.0244,301.5695
7.5,0000 1 Oct 2009,300.3704,298.3191,299.5747,301.6054
8.5,0000 1 Oct 2009,300.0075,297.1224,298.8178,301.4989
9.5,0000 1 Oct 2009,299.4979,296.2895,298.1336,301.2597
10.5,0000 1 Oct 2009,299.0287,295.8208,297.7196,300.9973
1.5,0000 1 Nov 2009,300.768,297.5482,299.4842,302.5875
2.5,0000 1 Nov 2009,300.5485,298.795,299.646,302.2598
3.5,0000 1 Nov 2009,300.4688,299.6801,299.8925,301.9919
4.5,0000 1 Nov 2009,300.5333,300.0471,300.1445,301.8357
5.5,0000 1 Nov 2009,300.5594,299.5484,300.0804,301.7496
6.5,0000 1 Nov 2009,300.411,298.4369,299.5783,301.6635
7.5,0000 1 Nov 2009,299.9883,297.1732,298.7552,301.4884
8.5,0000 1 Nov 2009,299.4445,296.2377,297.9942,301.2324
9.5,0000 1 Nov 2009,298.964,295.7045,297.5529,300.9708
10.5,0000 1 Nov 2009,298.6813,295.6091,297.4523,300.762
1.5,0000 1 Dec 2009,300.9751,298.5324,299.9041,302.4452
2.5,0000 1 Dec 2009,300.8275,299.6492,300.1382,302.2035
3.5,0000 1 Dec 2009,300.7948,300.0833,300.3401,302.0325
4.5,0000 1 Dec 2009,300.7375,299.5977,300.2006,301.9251
5.5,0000 1 Dec 2009,300.5407,298.4696,299.6605,301.8172
6.5,0000 1 Dec 2009,300.0809,297.1522,298.8018,301.6204
7.5,0000 1 Dec 2009,299.513,296.229,298.0532,301.3358
8.5,0000 1 Dec 2009,299.0148,295.738,297.6129,301.0435
9.5,0000 1 Dec 2009,298.7314,295.6776,297.5313,300.804
10.5,0000 1 Dec 2009,298.6036,295.9984,297.6066,300.612
1.5,0000 1 Jan 2010,300.7598,299.4691,300.1149,302.2048
2.5,0000 1 Jan 2010,300.649,299.9418,300.2673,301.995
3.5,0000 1 Jan 2010,300.5892,299.447,300.1264,301.8696
4.5,0000 1 Jan 2010,300.3879,298.3495,299.6364,301.7184
5.5,0000 1 Jan 2010,299.9754,297.1656,298.8687,301.4868
6.5,0000 1 Jan 2010,299.4659,296.2699,298.1595,301.2027
7.5,0000 1 Jan 2010,299.0433,295.7673,297.7235,300.9409
8.5,0000 1 Jan 2010,298.7933,295.6801,297.6177,300.7455
9.5,0000 1 Jan 2010,298.6758,296.0204,297.6784,300.6035
10.5,0000 1 Jan 2010,298.5797,296.5859,297.7454,300.469
1.5,0000 1 Feb 2010,300.9183,299.787,300.4486,302.1288
2.5,0000 1 Feb 2010,300.6272,299.4134,300.2228,301.8523
3.5,0000 1 Feb 2010,300.154,298.3883,299.543,301.5107
4.5,0000 1 Feb 2010,299.5482,297.2149,298.5956,301.1558
5.5,0000 1 Feb 2010,298.9954,296.2878,297.8514,300.8218
6.5,0000 1 Feb 2010,298.614,295.7407,297.4842,300.5449
7.5,0000 1 Feb 2010,298.4395,295.6201,297.4407,300.3586
8.5,0000 1 Feb 2010,298.3642,295.9098,297.4928,300.2388
9.5,0000 1 Feb 2010,298.3067,296.4798,297.5501,300.1321
10.5,0000 1 Feb 2010,298.2842,297.3046,297.7317,300.0045
1.5,0000 1 Mar 2010,300.8201,299.5291,300.4664,301.9897
2.5,0000 1 Mar 2010,300.304,298.6985,299.8433,301.608
3.5,0000 1 Mar 2010,299.6501,297.5205,298.8774,301.1813
4.5,0000 1 Mar 2010,299.066,296.5395,298.0391,300.8322
5.5,0000 1 Mar 2010,298.6873,295.9141,297.5876,300.5739
6.5,0000 1 Mar 2010,298.534,295.7615,297.5267,300.4081
7.5,0000 1 Mar 2010,298.4655,296.0259,297.5938,300.2838
8.5,0000 1 Mar 2010,298.3854,296.5507,297.6548,300.154
9.5,0000 1 Mar 2010,298.3271,297.344,297.816,299.9986
10.5,0000 1 Mar 2010,298.4075,298.3177,298.1904,299.8813
1.5,0000 1 Apr 2010,300.5188,298.7032,300.1465,301.667
2.5,0000 1 Apr 2010,299.7816,297.6829,299.1693,301.1736
3.5,0000 1 Apr 2010,299.1344,296.6645,298.2557,300.7641
4.5,0000 1 Apr 2010,298.7003,295.9985,297.7031,300.4869
5.5,0000 1 Apr 2010,298.4948,295.8068,297.5668,300.3081
6.5,0000 1 Apr 2010,298.3854,296.0549,297.5797,300.1823
7.5,0000 1 Apr 2010,298.2654,296.5593,297.5871,300.0517
8.5,0000 1 Apr 2010,298.1743,297.2987,297.6662,299.9037
9.5,0000 1 Apr 2010,298.251,298.2435,298.019,299.7843
10.5,0000 1 Apr 2010,298.5256,299.1833,298.5314,299.7853
1.5,0000 1 May 2010,299.9485,297.5019,299.2863,301.3594
2.5,0000 1 May 2010,299.1938,296.5988,298.2774,300.8994
3.5,0000 1 May 2010,298.7226,295.9946,297.6792,300.5769
4.5,0000 1 May 2010,298.4924,295.8349,297.5147,300.3632
5.5,0000 1 May 2010,298.3586,296.1131,297.5269,300.1922
6.5,0000 1 May 2010,298.1933,296.6248,297.5164,300.0085
7.5,0000 1 May 2010,298.0782,297.3986,297.6239,299.8056
8.5,0000 1 May 2010,298.1359,298.3512,297.9472,299.6717
9.5,0000 1 May 2010,298.3896,299.2161,298.4213,299.6901
10.5,0000 1 May 2010,298.7682,299.6025,298.8757,299.876
1.5,0000 1 Jun 2010,298.7422,296.0533,297.8553,300.6841
2.5,0000 1 Jun 2010,298.1873,295.6963,297.2846,300.1835
3.5,0000 1 Jun 2010,298.0433,295.6363,297.1398,299.9741
4.5,0000 1 Jun 2010,297.9936,295.952,297.1984,299.8388
5.5,0000 1 Jun 2010,297.8919,296.5154,297.2638,299.685
6.5,0000 1 Jun 2010,297.8227,297.322,297.4272,299.5227
7.5,0000 1 Jun 2010,297.9278,298.3178,297.8161,299.4376
8.5,0000 1 Jun 2010,298.2452,299.2579,298.3346,299.4973
9.5,0000 1 Jun 2010,298.6592,299.731,298.8311,299.7128
10.5,0000 1 Jun 2010,299.0241,299.3351,299.0229,299.9969
1.5,0000 1 Jul 2010,298.1855,295.2342,297.1313,300.369
2.5,0000 1 Jul 2010,297.857,295.4043,296.9221,300.0087
3.5,0000 1 Jul 2010,297.8097,295.7786,296.9949,299.835
4.5,0000 1 Jul 2010,297.7496,296.3893,297.1114,299.675
5.5,0000 1 Jul 2010,297.7284,297.2702,297.3293,299.5358
6.5,0000 1 Jul 2010,297.8588,298.2873,297.7438,299.4779
7.5,0000 1 Jul 2010,298.1789,299.2481,298.3094,299.5439
8.5,0000 1 Jul 2010,298.5852,299.7477,298.7946,299.7625
9.5,0000 1 Jul 2010,298.9364,299.4616,298.9765,300.036
10.5,0000 1 Jul 2010,299.1036,298.5206,298.7993,300.2256
1.5,0000 1 Aug 2010,297.8183,294.832,296.8384,299.9661
2.5,0000 1 Aug 2010,297.5439,295.5379,296.7747,299.6479
3.5,0000 1 Aug 2010,297.4659,296.2142,296.8186,299.5048
4.5,0000 1 Aug 2010,297.451,297.0767,297.0196,299.3963
5.5,0000 1 Aug 2010,297.6312,298.1406,297.5105,299.3603
6.5,0000 1 Aug 2010,297.9839,299.1884,298.146,299.4196
7.5,0000 1 Aug 2010,298.4471,299.7926,298.7411,299.6238
8.5,0000 1 Aug 2010,298.8455,299.5797,298.9573,299.9032
9.5,0000 1 Aug 2010,299.057,298.6768,298.8141,300.1216
10.5,0000 1 Aug 2010,298.9902,297.5338,298.3397,300.1887
1.5,0000 1 Sep 2010,297.5099,294.9003,296.6145,299.6265
2.5,0000 1 Sep 2010,297.2347,295.8857,296.6156,299.3791
3.5,0000 1 Sep 2010,297.2735,296.8827,296.864,299.3157
4.5,0000 1 Sep 2010,297.5269,298.0318,297.4131,299.3132
5.5,0000 1 Sep 2010,297.9597,299.134,298.139,299.3962
6.5,0000 1 Sep 2010,298.4524,299.7803,298.7706,299.6294
7.5,0000 1 Sep 2010,298.8648,299.6353,299.0324,299.9323
8.5,0000 1 Sep 2010,299.0548,298.7907,298.8638,300.1396
9.5,0000 1 Sep 2010,298.9872,297.6522,298.3894,300.18
10.5,0000 1 Sep 2010,298.7414,296.6674,297.8848,300.1052
1.5,0000 1 Oct 2010,297.3596,295.4295,296.5262,299.6637
2.5,0000 1 Oct 2010,297.2704,296.7331,296.7224,299.5074
3.5,0000 1 Oct 2010,297.5203,297.9667,297.2955,299.4875
4.5,0000 1 Oct 2010,297.9502,299.0987,298.0421,299.531
5.5,0000 1 Oct 2010,298.4328,299.6935,298.6742,299.7292
6.5,0000 1 Oct 2010,298.8424,299.4178,298.9244,300.0207
7.5,0000 1 Oct 2010,299.061,298.4521,298.7823,300.2517
8.5,0000 1 Oct 2010,299.0438,297.3234,298.3613,300.3182
9.5,0000 1 Oct 2010,298.8558,296.4529,297.9154,300.2542
10.5,0000 1 Oct 2010,298.6282,296.0134,297.6578,300.1392
1.5,0000 1 Nov 2010,297.3235,296.1117,296.5611,299.5842
2.5,0000 1 Nov 2010,297.2565,297.6842,296.9587,299.3823
3.5,0000 1 Nov 2010,297.5583,298.8882,297.5936,299.3899
4.5,0000 1 Nov 2010,298.0184,299.4942,298.2231,299.55
5.5,0000 1 Nov 2010,298.4121,299.1888,298.4757,299.7788
6.5,0000 1 Nov 2010,298.6288,298.2559,298.3495,299.9372
7.5,0000 1 Nov 2010,298.6016,297.1352,297.9312,299.9612
8.5,0000 1 Nov 2010,298.4398,296.2908,297.5477,299.8972
9.5,0000 1 Nov 2010,298.2859,295.874,297.3616,299.8367
10.5,0000 1 Nov 2010,298.2279,295.8347,297.3814,299.8269
1.5,0000 1 Dec 2010,297.6317,297.4054,297.2066,299.6671
2.5,0000 1 Dec 2010,297.8022,298.7912,297.7979,299.6541
3.5,0000 1 Dec 2010,298.2565,299.3915,298.3862,299.8781
4.5,0000 1 Dec 2010,298.6897,299.106,298.6636,300.1602
5.5,0000 1 Dec 2010,298.9066,298.2167,298.5457,300.3242
6.5,0000 1 Dec 2010,298.8614,297.2106,298.1509,300.3126
7.5,0000 1 Dec 2010,298.6442,296.4213,297.7321,300.179
8.5,0000 1 Dec 2010,298.4184,295.9759,297.4839,300.0361
9.5,0000 1 Dec 2010,298.2792,295.8917,297.4302,299.9536
10.5,0000 1 Dec 2010,298.2513,296.1769,297.5109,299.9318
1.5,0000 1 Jan 2011,298.2742,298.7489,298.1808,299.9238
2.5,0000 1 Jan 2011,298.6441,299.4063,298.7228,300.1445
3.5,0000 1 Jan 2011,298.9875,299.1613,298.9015,300.4478
4.5,0000 1 Jan 2011,299.1615,298.2755,298.7386,300.6149
5.5,0000 1 Jan 2011,299.0652,297.243,298.2965,300.5771
6.5,0000 1 Jan 2011,298.8037,296.4438,297.843,300.4064
7.5,0000 1 Jan 2011,298.5363,295.9761,297.5554,300.2199
8.5,0000 1 Jan 2011,298.3719,295.8551,297.4757,300.0873
9.5,0000 1 Jan 2011,298.3253,296.1115,297.5574,300.0195
10.5,0000 1 Jan 2011,298.3289,296.6073,297.6717,299.9975
1.5,0000 1 Feb 2011,299.0304,299.8033,299.143,300.4507
2.5,0000 1 Feb 2011,299.3662,299.5681,299.3194,300.7738
3.5,0000 1 Feb 2011,299.5187,298.6723,299.1263,300.9258
4.5,0000 1 Feb 2011,299.372,297.5596,298.6361,300.8474
5.5,0000 1 Feb 2011,299.0458,296.6739,298.113,300.6263
6.5,0000 1 Feb 2011,298.7299,296.196,297.7521,300.3976
7.5,0000 1 Feb 2011,298.5503,296.0496,297.6138,300.2552
8.5,0000 1 Feb 2011,298.4985,296.2749,297.6448,300.1911
9.5,0000 1 Feb 2011,298.4725,296.7333,297.7329,300.1549
10.5,0000 1 Feb 2011,298.4837,297.4486,297.9257,300.0978
1.5,0000 1 Mar 2011,299.6989,299.6794,299.7304,300.9537
2.5,0000 1 Mar 2011,299.8384,298.8566,299.5245,301.1519
3.5,0000 1 Mar 2011,299.6628,297.7789,298.989,301.092
4.5,0000 1 Mar 2011,299.2896,296.9076,298.3853,300.8575
5.5,0000 1 Mar 2011,298.9163,296.3788,297.9501,300.5969
6.5,0000 1 Mar 2011,298.6645,296.2082,297.7343,300.4189
7.5,0000 1 Mar 2011,298.5496,296.3653,297.6946,300.3234
8.5,0000 1 Mar 2011,298.4743,296.7868,297.7163,300.2657
9.5,0000 1 Mar 2011,298.4605,297.4517,297.8781,300.2012
10.5,0000 1 Mar 2011,298.579,298.3785,298.2569,300.1389
1.5,0000 1 Apr 2011,300.1467,299.0113,299.9336,301.3186
2.5,0000 1 Apr 2011,299.8838,298.1501,299.3479,301.2607
3.5,0000 1 Apr 2011,299.462,297.2708,298.6867,301.0248
4.5,0000 1 Apr 2011,299.0799,296.7024,298.1796,300.7603
5.5,0000 1 Apr 2011,298.8462,296.4863,297.9261,300.5795
6.5,0000 1 Apr 2011,298.7301,296.6091,297.8685,300.4803
7.5,0000 1 Apr 2011,298.6441,296.9738,297.8885,300.4016
8.5,0000 1 Apr 2011,298.6028,297.5952,298.0317,300.2963
9.5,0000 1 Apr 2011,298.7073,298.4558,298.3865,300.2213
10.5,0000 1 Apr 2011,298.9944,299.329,298.8904,300.2709
1.5,0000 1 May 2011,300.0689,298.0215,299.5663,301.3019
2.5,0000 1 May 2011,299.5959,297.2888,298.8715,301.0887
3.5,0000 1 May 2011,299.1485,296.7072,298.2843,300.8101
4.5,0000 1 May 2011,298.8661,296.4918,297.9687,300.606
5.5,0000 1 May 2011,298.7285,296.617,297.8676,300.4868
6.5,0000 1 May 2011,298.6386,296.9673,297.8771,300.4034
7.5,0000 1 May 2011,298.6114,297.571,298.0285,300.3106
8.5,0000 1 May 2011,298.7207,298.4156,298.3958,300.2343
9.5,0000 1 May 2011,299.0072,299.3157,298.9142,300.2733
10.5,0000 1 May 2011,299.4312,299.7807,299.4227,300.4903
1.5,0000 1 Jun 2011,299.731,297.0332,298.962,301.2103
2.5,0000 1 Jun 2011,299.2003,296.6027,298.3567,300.896
3.5,0000 1 Jun 2011,298.896,296.4227,298.0428,300.6461
4.5,0000 1 Jun 2011,298.7662,296.5621,297.9377,300.5062
5.5,0000 1 Jun 2011,298.673,296.9857,297.9424,300.393
6.5,0000 1 Jun 2011,298.6357,297.6493,298.0665,300.2878
7.5,0000 1 Jun 2011,298.7214,298.5401,298.4105,300.2023
8.5,0000 1 Jun 2011,299.0025,299.4033,298.9151,300.2431
9.5,0000 1 Jun 2011,299.4063,299.8671,299.4373,300.4355
10.5,0000 1 Jun 2011,299.7825,299.5229,299.6666,300.714
1.5,0000 1 Jul 2011,299.2879,296.2698,298.4146,301.026
2.5,0000 1 Jul 2011,298.903,296.2624,298.0669,300.7273
3.5,0000 1 Jul 2011,298.8006,296.4945,297.9716,300.5734
4.5,0000 1 Jul 2011,298.7564,296.9651,298.008,300.4661
5.5,0000 1 Jul 2011,298.7542,297.6905,298.1744,300.375
6.5,0000 1 Jul 2011,298.865,298.6231,298.5316,300.3372
7.5,0000 1 Jul 2011,299.1513,299.5193,299.0208,300.4202
8.5,0000 1 Jul 2011,299.5611,300.0272,299.5467,300.6253
9.5,0000 1 Jul 2011,299.918,299.7331,299.7868,300.8843
10.5,0000 1 Jul 2011,300.0513,298.7847,299.5982,301.0564
1.5,0000 1 Aug 2011,298.7769,295.8184,297.9046,300.7372
2.5,0000 1 Aug 2011,298.5346,296.2443,297.7858,300.4345
3.5,0000 1 Aug 2011,298.4396,296.7404,297.7532,300.2525
4.5,0000 1 Aug 2011,298.3923,297.4234,297.8629,300.1084
5.5,0000 1 Aug 2011,298.4688,298.3166,298.1825,300.027
6.5,0000 1 Aug 2011,298.7299,299.2329,298.6772,300.0857
7.5,0000 1 Aug 2011,299.1505,299.7513,299.2196,300.317
8.5,0000 1 Aug 2011,299.5361,299.433,299.4646,300.6179
9.5,0000 1 Aug 2011,299.7218,298.4799,299.3148,300.8166
10.5,0000 1 Aug 2011,299.5859,297.356,298.7766,300.8083
1.5,0000 1 Sep 2011,298.2395,295.4715,297.3329,300.3848
2.5,0000 1 Sep 2011,297.9604,296.2488,297.2639,300.0142
3.5,0000 1 Sep 2011,297.9109,297.0736,297.3861,299.8322
4.5,0000 1 Sep 2011,298.0596,298.0967,297.8084,299.75
5.5,0000 1 Sep 2011,298.3822,299.1206,298.3855,299.8172
6.5,0000 1 Sep 2011,298.815,299.7441,298.9516,300.039
7.5,0000 1 Sep 2011,299.1962,299.4989,299.1789,300.3366
8.5,0000 1 Sep 2011,299.3846,298.5728,299.0347,300.5322
9.5,0000 1 Sep 2011,299.2915,297.4116,298.5482,300.5513
10.5,0000 1 Sep 2011,298.9935,296.4825,298.0045,300.4185
1.5,0000 1 Oct 2011,298.0594,295.7347,297.1503,300.2576
2.5,0000 1 Oct 2011,297.7968,296.7915,297.1541,299.9548
3.5,0000 1 Oct 2011,297.8526,297.8958,297.5025,299.8136
4.5,0000 1 Oct 2011,298.1586,298.9333,298.1056,299.8303
5.5,0000 1 Oct 2011,298.6119,299.429,298.7154,300.0069
6.5,0000 1 Oct 2011,299.0132,299.0526,298.9684,300.2648
7.5,0000 1 Oct 2011,299.2127,298.1028,298.8251,300.4486
8.5,0000 1 Oct 2011,299.1407,297.0521,298.3593,300.4723
9.5,0000 1 Oct 2011,298.8889,296.2745,297.8799,300.3593
10.5,0000 1 Oct 2011,298.6187,295.8864,297.5922,300.2155
1.5,0000 1 Nov 2011,298.0572,296.5588,297.2502,300.3813
2.5,0000 1 Nov 2011,298.0608,297.8238,297.6285,300.1664
3.5,0000 1 Nov 2011,298.3601,298.8794,298.2058,300.1575
4.5,0000 1 Nov 2011,298.7801,299.447,298.8034,300.2865
5.5,0000 1 Nov 2011,299.166,299.1704,299.0791,300.5005
6.5,0000 1 Nov 2011,299.3551,298.296,298.9377,300.6441
7.5,0000 1 Nov 2011,299.2711,297.2361,298.4626,300.6344
8.5,0000 1 Nov 2011,298.9789,296.4063,297.9268,300.4946
9.5,0000 1 Nov 2011,298.6702,295.9354,297.5748,300.3414
10.5,0000 1 Nov 2011,298.4649,295.8611,297.4638,300.2428
1.5,0000 1 Dec 2011,298.2236,297.6593,297.686,300.272
2.5,0000 1 Dec 2011,298.3662,298.7914,298.1434,300.2442
3.5,0000 1 Dec 2011,298.7997,299.2014,298.7099,300.4374
4.5,0000 1 Dec 2011,299.2114,298.8473,298.9873,300.667
5.5,0000 1 Dec 2011,299.3914,298.027,298.8813,300.7857
6.5,0000 1 Dec 2011,299.2836,297.1358,298.4232,300.7464
7.5,0000 1 Dec 2011,299.0218,296.4021,297.954,300.5966
8.5,0000 1 Dec 2011,298.7532,295.9686,297.6455,300.4474
9.5,0000 1 Dec 2011,298.592,295.9113,297.5693,300.3514
10.5,0000 1 Dec 2011,298.5413,296.2272,297.6476,300.308
1.5,0000 1 Jan 2012,298.8856,298.9576,298.6832,300.3498
2.5,0000 1 Jan 2012,299.242,299.4348,299.1408,300.6096
3.5,0000 1 Jan 2012,299.6286,299.0433,299.3227,300.9682
4.5,0000 1 Jan 2012,299.812,298.1687,299.1776,301.1496
5.5,0000 1 Jan 2012,299.66,297.2398,298.7056,301.0846
6.5,0000 1 Jan 2012,299.2751,296.5138,298.1599,300.863
7.5,0000 1 Jan 2012,298.9026,296.0697,297.7663,300.6449
8.5,0000 1 Jan 2012,298.6881,295.9811,297.6253,300.5178
9.5,0000 1 Jan 2012,298.6272,296.2705,297.6791,300.4507
10.5,0000 1 Jan 2012,298.5962,296.7834,297.7888,300.3893
1.5,0000 1 Feb 2012,299.5205,299.6612,299.517,300.6575
2.5,0000 1 Feb 2012,299.8877,299.2935,299.6349,301.0366
3.5,0000 1 Feb 2012,300.0371,298.3712,299.4277,301.272
4.5,0000 1 Feb 2012,299.8856,297.4273,298.9164,301.2785
5.5,0000 1 Feb 2012,299.5369,296.7264,298.3887,301.1255
6.5,0000 1 Feb 2012,299.1803,296.3092,298.0266,300.9369
7.5,0000 1 Feb 2012,298.9664,296.2324,297.8948,300.8118
8.5,0000 1 Feb 2012,298.8842,296.4819,297.9214,300.7388
9.5,0000 1 Feb 2012,298.8487,296.9474,298.0086,300.6813
10.5,0000 1 Feb 2012,298.8275,297.6284,298.1839,300.5664
1.5,0000 1 Mar 2012,300.0727,299.4371,299.9519,301.1664
2.5,0000 1 Mar 2012,300.1926,298.4286,299.669,301.3868
3.5,0000 1 Mar 2012,300.0286,297.3954,299.0932,301.3831
4.5,0000 1 Mar 2012,299.6522,296.6488,298.4831,301.233
5.5,0000 1 Mar 2012,299.2959,296.2321,298.0738,301.0591
6.5,0000 1 Mar 2012,299.0884,296.1862,297.9323,300.9508
7.5,0000 1 Mar 2012,299.0157,296.4782,297.9709,300.8943
8.5,0000 1 Mar 2012,298.9727,296.9869,298.0787,300.8387
9.5,0000 1 Mar 2012,298.9514,297.6719,298.2784,300.7134
